pkg,return_code,github_url,homepage,earliest_release
gpt-dev,200.0,https://github.com/jina-ai/gptdeploy,https://github.com/jina-ai/gptdeploy,2023-04-24T11:24:10
django-sb-codefield,200.0,,https://gitlab.com/softbutterfly/open-source/django-sb-codefield,2023-04-29T07:54:09
hugchat,200.0,https://github.com/Soulter/hugging-chat-api,https://github.com/Soulter/hugging-chat-api,2023-04-27T06:12:23
odoo-addon-purchase-no-rfq,200.0,https://github.com/OCA/purchase-workflow,https://github.com/OCA/purchase-workflow,2023-04-24T10:53:22
cppprojectpackage,200.0,https://github.com/my_username/my_package,https://github.com/my_username/my_package,2023-04-23T11:51:31
awsgeneral,200.0,,,2023-04-25T07:21:10
latch-o11y,200.0,,,2023-04-27T21:16:56
mlflow-oidc-client-plugin,404.0,,,
tiktok-phone-cheker,200.0,,,2023-04-28T07:16:31
vault-dump,200.0,https://github.com/danielpops/vault-dump,https://github.com/danielpops/vault-dump,2023-04-24T22:37:58
odoo-addon-user-all-groups,200.0,https://github.com/OCA/server-ux,https://github.com/OCA/server-ux,2023-04-26T08:01:05
spotlight-dev,200.0,,https://alpha.dev,2023-04-24T22:32:02
lightning-rod,200.0,https://github.com/reapermc/lightning-rod,https://github.com/reapermc/lightning-rod,2023-04-23T21:36:37
nlvcore,200.0,https://github.com/nielathome/nlv,https://github.com/nielathome/nlv,2023-04-27T20:40:00
reputation-systems,404.0,,,
pymx2,200.0,https://github.com/vpaeder/pymx2,https://github.com/vpaeder/pymx2,2023-04-27T13:02:51
teg-ccc,200.0,,,2023-04-23T16:10:01
stablevicuna,200.0,,,2023-04-29T01:46:51
clafx,200.0,,https://t.me/ALAA7X,2023-04-28T17:57:53
eia-odin-pkg-rioatmadja2018,200.0,,,2023-04-26T16:28:00
serializationofclassesandfuncs,200.0,,,2023-04-26T00:15:33
nebuly,200.0,,,2023-04-27T13:50:54
videoprocessor,200.0,,,2023-04-25T01:46:11
django-rest-commons,200.0,https://github.com/LeOndaz/drf-rest-commons,https://github.com/LeOndaz/drf-rest-commons,2023-04-25T22:44:59
demo-mg,200.0,,,2023-04-27T18:11:16
pymwr,200.0,https://github.com/imsayyed/pymwr,https://github.com/imsayyed/pymwr,2023-04-24T22:11:29
myfirstpkgkaleda46422,404.0,,,
user-analytics-gae-tasker,200.0,,,2023-04-24T18:08:26
cowch,200.0,,,2023-04-23T20:06:40
dhuolib,200.0,,https://gitlab.engdb.com.br/dhuo-plat/dhuo-data/data-science/dhuolib,2023-04-27T04:00:00
common-xmjz,200.0,https://github.com/me/myproject,https://github.com/me/myproject,2023-04-23T10:48:56
streamlit-chatbot,200.0,https://github.com/AI-Yash/st-chat,https://github.com/AI-Yash/st-chat,2023-04-28T13:11:12
antchain-ak-ee637c8293f64104af9686dc12e0cd18,200.0,https://github.com/alipay/antchain-openapi-prod-sdk,https://github.com/alipay/antchain-openapi-prod-sdk,2023-04-25T09:52:04
badgescale-ys-plt,200.0,https://github.com/pypa/sampleproject/,,2023-04-25T07:24:09
nanigastat,200.0,,,2023-04-28T04:07:22
qeng-admin-api,200.0,https://github.com/Phaust94/qeng_admin_api,,2023-04-27T08:13:28
subsscraper,200.0,,,2023-04-25T16:19:31
stmaterial,200.0,https://github.com/zclab/stmaterial,,2023-04-25T13:21:17
age-detection,200.0,https://github.com/javatechy/dokr,https://github.com/javatechy/dokr,2023-04-25T09:08:54
jsonclass,200.0,https://github.com/soundagain2/jsonclass,,2023-04-23T21:09:36
lasspass3,404.0,,,
multisubprocess,200.0,https://github.com/hansalemaos/multisubprocess,https://github.com/hansalemaos/multisubprocess,2023-04-25T14:54:59
scarlet-shark-python,200.0,https://github.com/PiRogueToolSuite/scarlet-shark-python,https://github.com/PiRogueToolSuite/scarlet-shark-python,2023-04-28T12:03:09
simpler-sf,200.0,https://github.com/benvigano/simpler-sf,https://github.com/benvigano/simpler-sf,2023-04-26T08:41:34
perfect-package,200.0,,,2023-04-27T22:16:40
ml-infer,200.0,https://github.com/codekansas/inference,https://github.com/codekansas/inference,2023-04-27T05:00:23
typst-pyimage,200.0,https://github.com/patrick-kidger/typst_pyimage,,2023-04-27T18:29:40
printername,200.0,,https://dev.azure.com/yliu9yl/pypi-test,2023-04-26T05:14:43
tmrc,200.0,,,2023-04-28T11:36:00
chapsnap,200.0,https://github.com/rlaphoenix/ChapSnap,https://github.com/rlaphoenix/ChapSnap,2023-04-26T00:42:12
chatdoc,200.0,https://github.com/yuanjie-ai/llm4gpt,https://github.com/yuanjie-ai/llm4gpt,2023-04-25T01:28:02
fuddish,200.0,,,2023-04-27T20:13:29
deltatopic,200.0,https://github.com/causalpathlab/deltaTopic,https://github.com/causalpathlab/deltaTopic,2023-04-25T04:35:16
episcanner,404.0,,,
applicationcount,200.0,,,2023-04-24T10:15:14
labx-rs,200.0,,,2023-04-24T09:26:25
mytransliterator,200.0,,,2023-04-26T06:22:21
odoo-addon-purchase-order-qty-by-product-category,200.0,https://github.com/OCA/purchase-workflow,https://github.com/OCA/purchase-workflow,2023-04-26T10:04:52
tsproject,200.0,,https://www.tsginkgo.cn,2023-04-29T08:27:08
agnmo,200.0,,,2023-04-23T18:51:18
print-pretty-tree,200.0,https://github.com/itsbrex/print-pretty-tree,https://github.com/itsbrex/print-pretty-tree,2023-04-26T17:30:53
epcrawler,200.0,https://github.com/dgsmiley18/epcrawler,https://github.com/dgsmiley18/epcrawler,2023-04-25T22:16:00
openai-rev,200.0,,,2023-04-29T02:38:14
guira,200.0,,,2023-04-23T12:50:01
21234191-cpp-pkg,200.0,https://github.com/gauravs30/Payment-Library-CPP,https://github.com/gauravs30/Payment-Library-CPP,2023-04-23T22:22:52
nebulyai,200.0,,,2023-04-27T13:55:25
bslm,200.0,,,2023-04-28T17:09:57
andeplane-pyodide-kernel,200.0,https://github.com/jupyterlite/pyodide-kernel,,2023-04-28T18:04:56
skeleton-plot,200.0,https://github.com/AllenInstitute/skeleton_plot,https://github.com/AllenInstitute/skeleton_plot,2023-04-24T19:08:22
drb-topic-geojson,200.0,,https://gitlab.com/drb-python/topics/geojson,2023-04-25T09:26:05
vijsamplepackage,200.0,,,2023-04-26T09:29:12
wagtail-sb-codefield,200.0,,https://gitlab.com/softbutterfly/open-source/wagtail-sb-codefield,2023-04-29T10:00:13
conplex-dti,200.0,https://github.com/samsledje/ConPLex,https://github.com/samsledje/ConPLex,2023-04-27T20:34:20
marqeta-client,200.0,https://github.com/marqeta-client/SwadeshInc,https://github.com/marqeta-client/SwadeshInc,2023-04-24T13:01:41
aassdd,404.0,,,
